运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
P00024,leg2-descent,1790.40941415194,1800.183043366578,直连,
P00020,leg2-cruise,1792.13012432706,1797.062424034585,直连,
P00037,leg1-cruise,1792.775438860804,1797.772265822053,直连,
P00071,leg1-cruise,1793.901844598164,1798.858442783079,直连,
P00107,leg3-cruise,1794.453270119804,1799.448357551457,直连,
P00020,leg2-cruise,1797.062424034585,1801.99472374211,直连,
P00037,leg1-cruise,1797.772265822053,1802.769092783302,直连,
P00071,leg1-cruise,1798.858442783079,1803.815040967994,直连,
P00107,leg3-cruise,1799.448357551457,1804.44344498311,直连,
P00024,leg2-descent,1800.183043366578,1809.956672581216,直连,
P00020,leg2-cruise,1801.99472374211,1806.927023449635,直连,
P00037,leg1-cruise,1802.769092783302,1807.765919744551,直连,
P00071,leg1-cruise,1803.815040967994,1808.771639152908,直连,
P00107,leg3-cruise,1804.44344498311,1809.438532414763,直连,
P00020,leg2-cruise,1806.927023449635,1811.85932315716,直连,
P00037,leg1-cruise,1807.765919744551,1812.7627467058,直连,
P00071,leg1-cruise,1808.771639152908,1813.728237337823,直连,
P00107,leg3-cruise,1809.438532414763,1814.433619846416,直连,
P00024,leg2-descent,1809.956672581216,1819.730301795854,直连,
P00020,leg2-cruise,1811.85932315716,1816.791622864685,直连,
P00037,leg1-cruise,1812.7627467058,1817.75957366705,直连,
P00071,leg1-cruise,1813.728237337823,1818.684835522738,直连,
P00107,leg3-cruise,1814.433619846416,1819.428707278069,直连,
P00020,leg2-cruise,1816.791622864685,1821.72392257221,直连,
P00037,leg1-cruise,1817.75957366705,1822.756400628299,直连,
P00071,leg1-cruise,1818.684835522738,1823.641433707653,直连,
P00107,leg3-cruise,1819.428707278069,1824.423794709723,直连,
P00024,leg2-descent,1819.730301795854,1829.503931010492,直连,
P00020,leg2-cruise,1821.72392257221,1826.656222279735,直连,
P00037,leg1-cruise,1822.756400628299,1827.753227589548,直连,
P00071,leg1-cruise,1823.641433707653,1828.598031892568,直连,
P00107,leg3-cruise,1824.423794709723,1829.418882141376,直连,
P00020,leg2-cruise,1826.656222279735,1831.58852198726,直连,
P00037,leg1-cruise,1827.753227589548,1832.750054550797,直连,
P00071,leg1-cruise,1828.598031892568,1833.554630077483,直连,
P00107,leg3-cruise,1829.418882141376,1834.413969573029,直连,
P00024,leg2-descent,1829.503931010492,1839.277560225131,直连,
P00020,leg2-cruise,1831.58852198726,1836.520821694785,直连,
P00037,leg1-cruise,1832.750054550797,1837.746881512046,直连,
P00071,leg1-cruise,1833.554630077483,1838.511228262398,直连,
P00107,leg3-cruise,1834.413969573029,1839.409057004682,直连,
P00020,leg2-cruise,1836.520821694785,1841.45312140231,直连,
P00037,leg1-cruise,1837.746881512046,1842.743708473295,直连,
P00071,leg1-cruise,1838.511228262398,1843.467826447313,直连,
P00024,leg2-descent,1839.277560225131,1849.051189439769,直连,
P00107,leg3-cruise,1839.409057004682,1844.404144436335,直连,
P00020,leg2-cruise,1841.45312140231,1846.385421109834,直连,
P00037,leg1-cruise,1842.743708473295,1847.740535434545,直连,
P00071,leg1-cruise,1843.467826447313,1848.424424632227,直连,
P00107,leg3-cruise,1844.404144436335,1849.399231867988,直连,
P00020,leg2-cruise,1846.385421109834,1851.317720817359,直连,
P00037,leg1-cruise,1847.740535434545,1852.737362395794,直连,
P00071,leg1-cruise,1848.424424632227,1853.381022817142,直连,
P00024,leg2-descent,1849.051189439769,1858.824818654407,直连,
P00107,leg3-cruise,1849.399231867988,1854.394319299641,直连,
P00020,leg2-cruise,1851.317720817359,1856.250020524884,直连,
P00037,leg1-cruise,1852.737362395794,1857.734189357043,直连,
P00071,leg1-cruise,1853.381022817142,1858.337621002057,直连,
P00107,leg3-cruise,1854.394319299641,1859.389406731294,直连,
P00020,leg2-cruise,1856.250020524884,1861.182320232409,直连,
P00037,leg1-cruise,1857.734189357043,1862.731016318292,直连,
P00071,leg1-cruise,1858.337621002057,1863.294219186972,直连,
P00024,leg2-descent,1858.824818654407,1868.598447869045,直连,
P00107,leg3-cruise,1859.389406731294,1864.384494162947,直连,
P00020,leg2-cruise,1861.182320232409,1866.114619939934,直连,
P00037,leg1-cruise,1862.731016318292,1867.727843279541,直连,
P00071,leg1-cruise,1863.294219186972,1868.250817371887,直连,
P00107,leg3-cruise,1864.384494162947,1869.3795815946,直连,
P00020,leg2-descent,1866.114619939934,1875.624901916484,直连,
P00037,leg1-cruise,1867.727843279541,1872.72467024079,直连,
P00071,leg1-cruise,1868.250817371887,1873.207415556802,直连,
P00107,leg3-cruise,1869.3795815946,1874.374669026254,直连,
P00037,leg1-cruise,1872.72467024079,1877.72149720204,直连,
P00071,leg1-cruise,1873.207415556802,1878.164013741717,直连,
P00107,leg3-cruise,1874.374669026254,1879.369756457907,直连,
P00020,leg2-descent,1875.624901916484,1885.135183893033,直连,
P00037,leg1-cruise,1877.72149720204,1882.718324163289,直连,
P00071,leg1-cruise,1878.164013741717,1883.120611926632,直连,
P00107,leg3-cruise,1879.369756457907,1884.36484388956,直连,
P00037,leg1-cruise,1882.718324163289,1887.715151124538,直连,
P00071,leg1-cruise,1883.120611926632,1888.077210111546,直连,
P00107,leg3-cruise,1884.36484388956,1889.359931321213,直连,
P00020,leg2-descent,1885.135183893033,1894.645465869582,直连,
P00037,leg1-cruise,1887.715151124538,1892.711978085787,直连,
P00071,leg1-cruise,1888.077210111546,1893.033808296461,直连,
P00107,leg3-cruise,1889.359931321213,1894.355018752866,直连,
P00037,leg1-cruise,1892.711978085787,1897.708805047036,直连,
P00071,leg1-cruise,1893.033808296461,1897.990406481376,直连,
P00107,leg3-cruise,1894.355018752866,1899.350106184519,直连,
P00020,leg2-descent,1894.645465869582,1904.155747846132,直连,
P00037,leg1-cruise,1897.708805047036,1902.705632008285,直连,
P00071,leg1-cruise,1897.990406481376,1902.947004666291,直连,
P00107,leg3-cruise,1899.350106184519,1904.345193616172,直连,
P00037,leg1-cruise,1902.705632008285,1907.702458969535,直连,
P00071,leg1-cruise,1902.947004666291,1907.903602851206,直连,
P00020,leg2-descent,1904.155747846132,1913.666029822682,直连,
P00107,leg3-cruise,1904.345193616172,1909.340281047826,直连,
P00037,leg1-cruise,1907.702458969535,1912.699285930784,直连,
P00071,leg1-cruise,1907.903602851206,1912.860201036121,直连,
P00107,leg3-descent,1909.340281047826,1917.122385290477,直连,
P00037,leg1-cruise,1912.699285930784,1917.696112892033,直连,
P00071,leg1-cruise,1912.860201036121,1917.816799221036,直连,
P00020,leg2-descent,1913.666029822682,1923.176311799231,直连,
P00107,leg3-descent,1917.122385290477,1924.904489533129,直连,
P00037,leg1-cruise,1917.696112892033,1922.692939853282,直连,
P00071,leg1-cruise,1917.816799221036,1922.773397405951,直连,
P00037,leg1-cruise,1922.692939853282,1927.689766814531,直连,
P00071,leg1-cruise,1922.773397405951,1927.729995590866,直连,
P00020,leg2-descent,1923.176311799231,1932.68659377578,直连,
P00107,leg3-descent,1924.904489533129,1932.68659377578,直连,
P00037,leg1-cruise,1927.689766814531,1932.68659377578,直连,
P00071,leg1-cruise,1927.729995590866,1932.68659377578,直连,
P00020,leg2-descent,1932.68659377578,1942.220278598455,直连,
P00037,leg1-cruise,1932.68659377578,1941.177967922649,直连,
P00071,leg1-cruise,1932.68659377578,1941.177967922649,直连,
P00107,leg3-descent,1932.68659377578,1941.177967922649,直连,
P00037,leg1-cruise,1941.177967922649,1949.669342069516,中继,RU-002
P00071,leg1-cruise,1941.177967922649,1949.669342069516,直连,
P00107,leg3-descent,1941.177967922649,1949.669342069516,直连,
P00020,leg2-descent,1942.220278598455,1951.753963421129,直连,
P00037,leg1-cruise,1949.669342069516,1958.160716216385,中继,RU-002
P00071,leg1-cruise,1949.669342069516,1958.160716216385,直连,
P00107,leg3-descent,1949.669342069516,1958.160716216385,直连,
P00020,leg2-descent,1951.753963421129,1961.287648243804,直连,
P00037,leg1-cruise,1958.160716216385,1966.652090363253,中继,RU-002
P00071,leg1-cruise,1958.160716216385,1966.652090363253,直连,
P00107,leg3-descent,1958.160716216385,1966.652090363253,直连,
P00020,leg2-descent,1961.287648243804,1970.821333066478,直连,
P00037,leg1-cruise,1966.652090363253,1975.143464510121,中继,RU-002
P00071,leg1-cruise,1966.652090363253,1975.143464510121,直连,
P00107,leg3-descent,1966.652090363253,1975.143464510121,直连,
P00020,leg2-descent,1970.821333066478,1980.355017889153,直连,
P00037,leg1-cruise,1975.143464510121,1983.634838656989,中继,RU-002
P00071,leg1-cruise,1975.143464510121,1979.389151583555,直连,
P00107,leg3-descent,1975.143464510121,1983.634838656989,直连,
P00071,leg1-cruise,1979.389151583555,1983.634838656989,直连,
P00037,leg1-cruise,1983.634838656989,1988.612066112863,中继,RU-002
P00071,leg1-cruise,1983.634838656989,1988.612380221177,中继,RU-001
P00107,leg3-descent,1983.634838656989,1993.410849986719,直连,
P00037,leg1-cruise,1988.612066112863,1993.589293568738,中继,RU-002
P00071,leg1-cruise,1988.612380221177,1993.589921785366,中继,RU-001
P00107,leg3-descent,1993.410849986719,2003.186861316448,直连,
P00037,leg1-cruise,1993.589293568738,1998.566521024613,中继,RU-002
P00071,leg1-cruise,1993.589921785366,1998.567463349554,中继,RU-001
P00037,leg1-cruise,1998.566521024613,2003.543748480488,中继,RU-002
P00071,leg1-cruise,1998.567463349554,2003.545004913743,中继,RU-001
P00107,leg3-descent,2003.186861316448,2012.962872646178,直连,
P00037,leg1-cruise,2003.543748480488,2008.520975936363,中继,RU-002
P00071,leg1-cruise,2003.545004913743,2008.522546477931,中继,RU-001
P00037,leg1-cruise,2008.520975936363,2013.498203392238,中继,RU-002
P00071,leg1-cruise,2008.522546477931,2013.50008804212,中继,RU-001
P00107,leg3-descent,2012.962872646178,2022.738883975908,直连,
P00037,leg1-cruise,2013.498203392238,2018.475430848112,中继,RU-002
P00071,leg1-cruise,2013.50008804212,2018.477629606308,中继,RU-001
P00037,leg1-cruise,2018.475430848112,2023.452658303987,中继,RU-002
P00071,leg1-cruise,2018.477629606308,2023.455171170497,中继,RU-001
P00107,leg3-descent,2022.738883975908,2032.514895305638,直连,
P00037,leg1-cruise,2023.452658303987,2028.429885759862,中继,RU-002
P00071,leg1-cruise,2023.455171170497,2028.432712734685,中继,RU-001
P00037,leg1-cruise,2028.429885759862,2033.407113215737,中继,RU-002
P00071,leg1-cruise,2028.432712734685,2033.410254298874,中继,RU-001
P00037,leg1-cruise,2033.407113215737,2038.384340671612,中继,RU-002
P00071,leg1-cruise,2033.410254298874,2038.387795863062,中继,RU-001
P00037,leg1-cruise,2038.384340671612,2043.361568127487,中继,RU-002
P00071,leg1-cruise,2038.387795863062,2043.365337427251,中继,RU-001
P00040,leg1-climb,2040.863886273963,2049.926598981483,直连,
P00037,leg1-cruise,2043.361568127487,2048.338795583361,中继,RU-002
P00071,leg1-cruise,2043.365337427251,2048.342878991439,中继,RU-001
P00037,leg1-cruise,2048.338795583361,2053.316023039236,中继,RU-002
P00071,leg1-cruise,2048.342878991439,2053.320420555628,中继,RU-001
P00040,leg1-climb,2049.926598981483,2058.989311689003,直连,
P00037,leg1-cruise,2053.316023039236,2058.293250495111,中继,RU-002
P00071,leg1-descent,2053.320420555628,2061.724074120081,中继,RU-001
P00037,leg1-cruise,2058.293250495111,2063.270477950986,中继,RU-002
P00040,leg1-climb,2058.989311689003,2068.052024396522,直连,
P00071,leg1-descent,2061.724074120081,2070.127727684534,中继,RU-001
P00037,leg1-cruise,2063.270477950986,2068.247705406861,中继,RU-002
P00040,leg1-climb,2068.052024396522,2077.114737104042,直连,
P00037,leg1-cruise,2068.247705406861,2073.224932862736,中继,RU-002
P00071,leg1-descent,2070.127727684534,2078.531381248987,中继,RU-001
P00037,leg1-cruise,2073.224932862736,2078.20216031861,中继,RU-002
P00040,leg1-climb,2077.114737104042,2086.177449811561,直连,
P00037,leg1-cruise,2078.20216031861,2083.179387774485,中继,RU-002
P00071,leg1-descent,2078.531381248987,2086.93503481344,中继,RU-001
P00037,leg1-cruise,2083.179387774485,2088.15661523036,中继,RU-002
P00040,leg1-climb,2086.177449811561,2095.240162519081,直连,
P00071,S010-handoff,2086.93503481344,2096.93503481344,中继,RU-001
P00037,leg1-cruise,2088.15661523036,2098.11107014211,中继,RU-002
P00040,leg1-climb,2095.240162519081,2104.3028752266,直连,
P00071,S010-handoff,2096.93503481344,2106.93503481344,中继,RU-001
P00037,leg1-cruise,2098.11107014211,2108.065525053859,中继,RU-002
P00040,leg1-climb,2104.3028752266,2113.36558793412,直连,
P00071,S010-handoff,2106.93503481344,2116.93503481344,中继,RU-001
P00037,leg1-cruise,2108.065525053859,2118.019979965609,中继,RU-002
P00040,leg1-cruise,2113.36558793412,2118.322440279679,直连,
P00071,S010-handoff,2116.93503481344,2126.93503481344,中继,RU-001
P00037,leg1-cruise,2118.019979965609,2122.997207421484,中继,RU-002
P00040,leg1-cruise,2118.322440279679,2123.279292625238,直连,
P00037,leg1-cruise,2122.997207421484,2127.974434877359,中继,RU-002
P00040,leg1-cruise,2123.279292625238,2128.236144970797,直连,
P00071,S010-handoff,2126.93503481344,2136.93503481344,中继,RU-001
P00037,leg1-cruise,2127.974434877359,2132.951662333234,中继,RU-002
P00040,leg1-cruise,2128.236144970797,2133.192997316356,直连,
P00037,leg1-cruise,2132.951662333234,2137.928889789109,中继,RU-002
P00040,leg1-cruise,2133.192997316356,2138.149849661915,直连,
P00071,S010-handoff,2136.93503481344,2146.93503481344,中继,RU-001
P00037,leg1-cruise,2137.928889789109,2142.906117244984,中继,RU-002
P00040,leg1-cruise,2138.149849661915,2143.106702007475,直连,
P00037,leg1-cruise,2142.906117244984,2147.883344700858,中继,RU-002
P00040,leg1-cruise,2143.106702007475,2148.063554353034,直连,
P00071,S010-handoff,2146.93503481344,2156.93503481344,中继,RU-001
P00037,leg1-cruise,2147.883344700858,2152.860572156733,中继,RU-002
P00040,leg1-cruise,2148.063554353034,2153.020406698593,直连,
P00037,leg1-cruise,2152.860572156733,2157.837799612608,中继,RU-002
P00040,leg1-cruise,2153.020406698593,2157.977259044152,直连,
P00071,S010-handoff,2156.93503481344,2166.93503481344,中继,RU-001
P00037,leg1-cruise,2157.837799612608,2162.815027068483,中继,RU-002
P00040,leg1-cruise,2157.977259044152,2162.934111389711,直连,
P00037,leg1-cruise,2162.815027068483,2167.792254524358,中继,RU-002
P00040,leg1-cruise,2162.934111389711,2167.89096373527,直连,
P00071,S010-handoff,2166.93503481344,2176.93503481344,中继,RU-001
P00037,leg1-cruise,2167.792254524358,2172.769481980233,中继,RU-002
P00040,leg1-cruise,2167.89096373527,2172.847816080829,直连,
P00037,leg1-cruise,2172.769481980233,2177.746709436107,中继,RU-002
P00040,leg1-cruise,2172.847816080829,2177.804668426389,直连,
P00071,S010-handoff,2176.93503481344,2186.93503481344,中继,RU-001
P00037,leg1-cruise,2177.746709436107,2182.723936891982,中继,RU-002
P00040,leg1-cruise,2177.804668426389,2182.761520771948,直连,
P00037,leg1-cruise,2182.723936891982,2187.701164347857,中继,RU-002
P00040,leg1-cruise,2182.761520771948,2187.718373117507,直连,
P00071,S010-handoff,2186.93503481344,2196.93503481344,中继,RU-001
P00037,leg1-cruise,2187.701164347857,2192.678391803732,中继,RU-002
P00040,leg1-cruise,2187.718373117507,2197.632077808626,直连,
P00037,leg1-cruise,2192.678391803732,2197.655619259607,中继,RU-002
P00071,S010-handoff,2196.93503481344,2206.93503481344,中继,RU-001
P00040,leg1-cruise,2197.632077808626,2202.588930154185,直连,
P00037,leg1-cruise,2197.655619259607,2202.632846715482,中继,RU-002
P00040,leg1-cruise,2202.588930154185,2207.545782499744,直连,
P00037,leg1-cruise,2202.632846715482,2207.610074171356,中继,RU-002
P00071,S010-handoff,2206.93503481344,2216.93503481344,中继,RU-001
P00040,leg1-cruise,2207.545782499744,2212.502634845303,直连,
P00037,leg1-cruise,2207.610074171356,2212.587301627231,中继,RU-002
P00040,leg1-cruise,2212.502634845303,2217.459487190862,直连,
P00037,leg1-cruise,2212.587301627231,2217.564529083106,中继,RU-002
P00071,S010-handoff,2216.93503481344,2226.93503481344,中继,RU-001
P00040,leg1-cruise,2217.459487190862,2222.416339536422,直连,
P00037,leg1-cruise,2217.564529083106,2222.541756538981,中继,RU-002
P00040,leg1-cruise,2222.416339536422,2227.373191881981,直连,
P00037,leg1-cruise,2222.541756538981,2227.518983994856,中继,RU-002
P00071,S010-handoff,2226.93503481344,2236.93503481344,中继,RU-001
P00040,leg1-cruise,2227.373191881981,2232.33004422754,直连,
P00037,leg1-cruise,2227.518983994856,2232.496211450731,中继,RU-002
P00040,leg1-cruise,2232.33004422754,2237.286896573099,直连,
P00037,leg1-descent,2232.496211450731,2241.44163686577,中继,RU-002
P00071,S010-handoff,2236.93503481344,2246.93503481344,中继,RU-001
P00040,leg1-cruise,2237.286896573099,2242.243748918658,直连,
P00037,leg1-descent,2241.44163686577,2250.387062280809,中继,RU-002
P00040,leg1-cruise,2242.243748918658,2247.200601264217,直连,
P00071,S010-handoff,2246.93503481344,2256.93503481344,中继,RU-001
P00040,leg1-cruise,2247.200601264217,2252.157453609776,直连,
P00037,leg1-descent,2250.387062280809,2259.332487695848,中继,RU-002
P00040,leg1-cruise,2252.157453609776,2257.114305955336,直连,
P00071,S010-handoff,2256.93503481344,2266.93503481344,中继,RU-001
P00040,leg1-cruise,2257.114305955336,2262.071158300895,直连,
P00037,leg1-descent,2259.332487695848,2268.277913110887,中继,RU-002
P00040,leg1-cruise,2262.071158300895,2267.028010646454,直连,
P00071,S010-handoff,2266.93503481344,2276.93503481344,中继,RU-001
P00040,leg1-cruise,2267.028010646454,2271.984862992013,直连,
P00037,S002-handoff,2268.277913110887,2277.627367364733,中继,RU-002
P00040,leg1-cruise,2271.984862992013,2276.941715337573,直连,
P00071,S010-handoff,2276.93503481344,2286.93503481344,中继,RU-001
